is_canceled,lead_time,arrival_date_month,meal,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,length_stay,number_guest,change_room_type
0,5,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,157.59,0,1,3,2.0,0
0,3,August,HB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,211.75,1,3,4,2.0,1
0,85,August,HB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,246.0,0,1,4,2.0,0
1,137,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,108.54,0,1,4,2.0,0
1,67,August,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,186.0,0,0,6,2.0,0
1,54,August,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,205.0,0,1,7,2.0,0
1,87,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,154.0,0,1,7,2.0,0
1,54,August,HB,Direct,Direct,A,A,0,No Deposit,0,Transient,200.71,0,0,7,2.0,0
0,12,August,BB,Offline TA/TO,TA/TO,G,G,0,No Deposit,0,Transient,252.0,1,1,7,4.0,0
1,60,August,BB,Offline TA/TO,TA/TO,C,C,0,No Deposit,0,Transient,135.2,0,0,7,4.0,0
0,75,August,FB,Direct,Direct,C,C,0,No Deposit,0,Transient,276.43,1,3,7,4.0,0
1,54,August,HB,Direct,Direct,F,F,0,No Deposit,0,Transient,228.0,0,0,7,2.0,0
0,126,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,133.0,1,2,7,3.0,0
1,54,August,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,205.0,0,1,7,2.0,0
1,84,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,134.0,0,2,7,2.0,0
1,106,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,119.7,0,1,7,2.0,0
0,136,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,90.95,0,1,7,2.0,0
0,98,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,138.0,0,0,7,2.0,0
1,91,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,134.0,0,1,7,2.0,0
1,58,August,BB,Direct,Direct,E,E,1,No Deposit,0,Transient,173.0,0,0,8,1.0,0
0,61,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,165.69,1,0,13,2.0,0
0,0,August,BB,Direct,Direct,G,G,0,No Deposit,0,Transient,195.0,0,0,1,2.0,0
0,5,August,BB,Online TA,TA/TO,A,E,0,No Deposit,0,Transient,127.31,0,0,1,2.0,1
0,2,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,134.0,0,1,1,2.0,0
1,9,August,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,207.0,0,2,2,3.0,0
1,10,August,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,211.5,0,1,2,2.0,0
0,62,August,BB,Online TA,TA/TO,E,F,1,No Deposit,0,Transient,210.33,1,2,3,2.0,1
0,34,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,211.0,0,1,4,2.0,0
0,82,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,154.0,0,0,4,2.0,0
1,65,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,145.4,0,0,5,2.0,0
1,129,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,101.25,0,0,5,1.0,0
0,55,August,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,179.38,0,0,6,2.0,0
1,122,August,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,166.0,0,2,6,2.0,0
1,41,August,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,202.0,0,2,6,2.0,0
1,41,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,172.0,0,2,6,2.0,0
0,81,August,FB,Direct,Direct,C,C,0,No Deposit,0,Transient,277.0,1,1,6,4.0,0
0,59,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,104.0,0,0,7,2.0,0
0,72,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,133.0,0,1,7,2.0,0
1,68,August,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,214.0,0,0,7,4.0,0
0,81,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,130.0,0,0,7,2.0,0
1,72,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,154.0,0,0,7,2.0,0
0,68,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,106.4,0,0,7,2.0,0
1,127,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,133.0,0,1,14,2.0,0
1,127,August,HB,Offline TA/TO,TA/TO,A,A,1,No Deposit,0,Transient-Party,120.0,0,1,14,1.0,0
0,5,August,HB,Online TA,TA/TO,D,F,0,No Deposit,0,Transient,0.0,0,2,0,2.0,1
0,68,August,HB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Transient,254.0,1,1,3,3.0,0
1,47,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,192.0,0,1,3,2.0,0
0,19,August,BB,Online TA,TA/TO,E,F,0,No Deposit,0,Transient,221.0,0,2,3,2.0,1
1,72,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.6,0,0,2,2.0,0
0,30,August,BB,Online TA,TA/TO,A,C,0,No Deposit,0,Transient,211.0,0,0,3,2.0,1
1,139,August,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,147.6,0,1,5,2.0,0
0,112,August,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,129.0,0,0,5,2.0,0
1,63,August,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,205.0,0,0,5,2.0,0
0,35,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,147.07,0,1,6,2.0,0
1,75,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,107.2,0,0,6,2.0,0
0,136,August,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,179.1,1,1,6,2.0,0
0,35,August,BB,Online TA,TA/TO,F,F,0,No Deposit,0,Transient,164.65,0,1,6,2.0,0
1,63,August,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,200.0,0,1,6,3.0,0
1,77,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,134.0,0,0,6,2.0,0
0,62,August,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,233.0,0,0,7,4.0,0
1,95,August,BB,Direct,Direct,H,H,0,No Deposit,0,Transient,190.0,0,0,7,4.0,0
1,101,August,HB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,196.0,0,2,7,3.0,0
1,38,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,185.57,0,2,7,2.0,0
1,60,August,BB,Direct,Direct,F,F,0,No Deposit,0,Transient,175.0,0,1,8,2.0,0
1,60,August,BB,Direct,Direct,F,F,0,No Deposit,0,Transient,175.0,0,1,8,2.0,0
0,76,August,HB,Direct,Direct,D,D,0,No Deposit,0,Transient,169.0,0,1,11,2.0,0
0,90,August,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,0.0,0,2,0,2.0,0
0,90,August,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,0.0,0,2,0,2.0,1
1,87,August,BB,Direct,Direct,A,A,1,No Deposit,0,Transient,134.0,0,0,2,2.0,0
1,31,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,211.0,0,2,2,2.0,0
1,74,August,BB,Direct,Direct,A,A,1,No Deposit,0,Transient,134.0,0,1,2,2.0,0
1,120,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.6,0,1,3,2.0,0
1,120,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.6,0,1,3,2.0,0
1,120,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,112.5,0,1,3,1.0,0
1,116,August,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,164.0,0,0,4,2.0,0
1,83,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.6,0,0,4,2.0,0
0,80,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,154.0,0,0,4,2.0,0
1,27,August,BB,Direct,Direct,C,C,0,No Deposit,0,Transient,207.0,0,2,4,2.0,0
1,78,August,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,214.0,0,0,5,2.0,0
1,117,August,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient-Party,186.0,0,1,5,2.0,0
0,70,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,154.0,0,0,5,2.0,0
1,85,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,162.3,0,3,5,3.0,0
1,117,August,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient-Party,186.0,0,1,5,2.0,0
1,22,August,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,241.0,0,0,6,2.0,0
1,34,August,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,274.93,0,2,7,2.0,0
0,68,August,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,156.73,0,0,7,2.0,0
1,69,August,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,156.73,0,0,7,2.0,0
1,85,August,BB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,134.0,0,2,5,2.0,0
1,102,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,134.0,0,1,5,2.0,0
0,31,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,211.0,0,1,7,2.0,0
0,49,August,FB,Offline TA/TO,TA/TO,E,E,1,No Deposit,0,Transient,200.7,1,2,10,3.0,0
0,84,August,BB,Offline TA/TO,TA/TO,D,D,1,No Deposit,0,Transient,142.26,0,1,10,3.0,0
1,102,August,HB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,196.0,0,2,12,2.0,0
0,66,August,BB,Online TA,TA/TO,C,C,1,No Deposit,0,Transient,129.41,0,1,12,4.0,0
1,80,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,98.02,0,0,7,2.0,0
1,85,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.6,0,0,7,2.0,0
1,33,August,BB,Groups,Corporate,A,A,0,No Deposit,0,Transient-Party,191.0,0,0,1,1.0,0
1,1,August,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,191.0,0,2,1,3.0,0
0,33,August,BB,Groups,Corporate,G,G,0,No Deposit,0,Transient-Party,252.0,0,1,1,2.0,0
0,47,August,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,157.08,0,2,3,2.0,0
1,2,August,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,258.33,0,1,3,2.0,0
1,22,August,BB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,211.0,0,3,4,2.0,0
1,22,August,BB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,211.0,0,3,4,2.0,0
1,55,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,133.21,0,0,7,2.0,0
1,68,August,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,173.5,0,0,8,2.0,0
1,128,August,BB,Offline TA/TO,TA/TO,A,D,0,No Deposit,0,Transient-Party,90.95,0,1,10,1.0,1
0,128,August,BB,Offline TA/TO,TA/TO,A,D,0,No Deposit,0,Transient-Party,90.95,0,1,10,2.0,1
0,128,August,BB,Offline TA/TO,TA/TO,A,D,0,No Deposit,0,Transient-Party,90.95,0,1,10,2.0,1
0,78,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,134.0,0,0,5,2.0,0
1,85,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.6,0,0,14,2.0,0
0,0,August,BB,Online TA,TA/TO,A,B,0,No Deposit,0,Transient,172.0,0,1,1,2.0,1
0,9,August,BB,Corporate,Corporate,E,F,0,No Deposit,0,Transient,184.45,1,0,1,2.0,1
0,1,August,BB,Corporate,Corporate,A,F,0,No Deposit,0,Transient,158.0,1,1,1,3.0,1
1,9,August,BB,Corporate,Corporate,E,E,0,No Deposit,0,Transient,184.45,0,0,1,2.0,0
1,120,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.6,0,0,2,2.0,0
1,72,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,114.14,0,1,3,2.0,0
0,23,August,BB,Offline TA/TO,TA/TO,D,E,0,No Deposit,0,Contract,168.8,0,0,3,2.0,1
1,8,August,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,178.33,0,2,3,2.0,0
0,47,August,HB,Online TA,TA/TO,C,C,0,No Deposit,0,Transient,255.0,0,2,3,4.0,0
1,8,August,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,178.33,0,2,3,2.0,0
0,135,August,HB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,196.0,0,1,4,2.0,0
0,76,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,87.91,0,1,4,2.0,0
1,15,August,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,211.0,0,0,5,2.0,0
1,23,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,187.2,0,2,5,2.0,0
0,87,August,BB,Online TA,TA/TO,D,E,1,No Deposit,0,Transient,154.0,0,2,5,2.0,1
0,19,August,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,243.0,0,1,5,1.0,0
0,21,August,BB,Direct,Direct,D,E,0,No Deposit,0,Transient-Party,222.2,0,2,5,3.0,1
0,19,August,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,243.0,0,2,5,3.0,0
1,23,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,178.2,0,2,5,1.0,0
1,89,August,BB,Offline TA/TO,TA/TO,A,B,0,No Deposit,0,Contract,107.2,0,2,7,2.0,1
0,51,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,0.0,0,2,0,2.0,0
0,0,August,BB,Direct,Direct,G,G,0,No Deposit,0,Transient,203.0,0,0,1,4.0,0
0,0,August,BB,Direct,Direct,A,D,1,No Deposit,0,Transient,173.0,0,0,1,2.0,1
0,0,August,BB,Online TA,TA/TO,D,F,0,No Deposit,0,Transient-Party,172.0,0,2,1,2.0,1
0,0,August,BB,Online TA,TA/TO,A,E,0,No Deposit,0,Transient,120.6,0,0,1,2.0,1
0,0,August,BB,Online TA,TA/TO,D,F,0,No Deposit,0,Transient-Party,172.0,0,2,1,2.0,1
0,38,August,HB,Online TA,TA/TO,A,D,1,No Deposit,0,Transient,266.4,0,2,2,3.0,1
0,21,August,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,236.0,0,1,2,2.0,0
1,34,August,BB,Online TA,TA/TO,G,G,1,No Deposit,0,Transient,271.0,0,0,2,4.0,0
1,51,August,HB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,232.0,0,1,2,2.0,0
0,38,August,HB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,223.0,0,1,2,2.0,1
0,0,August,BB,Online TA,TA/TO,A,B,0,No Deposit,0,Transient,178.67,0,2,3,3.0,1
1,84,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,133.0,0,0,4,2.0,0
1,63,August,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,195.5,0,0,4,2.0,0
0,7,August,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,167.25,0,0,4,2.0,0
1,91,August,HB,Direct,Direct,F,F,0,No Deposit,0,Transient,209.0,0,0,4,2.0,0
0,81,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,166.0,1,0,5,2.0,0
0,6,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,195.8,1,1,5,2.0,0
1,64,August,HB,Direct,Direct,D,D,0,No Deposit,0,Transient-Party,229.0,0,1,7,3.0,0
0,52,August,HB,Direct,Direct,C,C,2,No Deposit,0,Transient,160.0,1,0,7,3.0,0
1,22,August,HB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,266.0,0,0,7,2.0,0
0,150,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,96.3,0,1,7,2.0,0
0,64,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,107.0,0,0,7,2.0,0
1,22,August,HB,Direct,Direct,C,C,1,No Deposit,0,Transient,262.0,0,2,7,4.0,0
0,3,August,BB,Direct,Direct,D,F,0,No Deposit,0,Transient,182.5,0,1,2,2.0,1
0,68,August,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,157.0,0,1,4,2.0,0
0,35,August,HB,Direct,Direct,D,E,0,No Deposit,0,Transient,234.0,1,0,4,2.0,1
0,2,August,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,242.5,0,0,4,4.0,0
0,68,August,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,157.0,0,1,4,2.0,0
1,11,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,158.4,0,2,5,2.0,0
1,80,August,HB,Online TA,TA/TO,E,E,1,No Deposit,0,Transient,208.0,0,3,5,3.0,0
1,80,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,183.45,0,1,5,3.0,0
0,72,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,131.2,0,1,5,3.0,0
1,80,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,133.0,0,1,5,2.0,0
0,77,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,135.0,0,1,5,2.0,0
1,80,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,133.0,0,1,5,2.0,0
0,31,August,FB,Direct,Direct,D,D,0,No Deposit,0,Transient-Party,248.0,0,1,6,2.0,0
1,77,August,FB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,209.2,0,0,6,3.0,0
0,93,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,107.0,0,0,6,2.0,0
0,31,August,FB,Direct,Direct,D,D,0,No Deposit,0,Transient-Party,299.33,1,1,6,2.0,0
0,89,August,BB,Offline TA/TO,TA/TO,A,A,1,No Deposit,0,Transient,156.45,0,1,7,3.0,0
1,68,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,135.0,0,0,7,2.0,0
1,72,August,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,149.0,0,0,7,2.0,0
0,65,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,107.0,0,0,7,2.0,0
1,71,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,135.0,0,0,7,2.0,0
1,65,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,135.0,0,0,7,2.0,0
0,89,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,145.75,1,1,7,3.0,0
1,98,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,132.6,0,1,7,2.0,0
0,26,August,BB,Direct,Direct,D,D,1,No Deposit,0,Transient,200.71,1,0,7,2.0,0
1,67,August,HB,Online TA,TA/TO,E,E,1,No Deposit,0,Transient,198.71,0,0,7,2.0,0
1,54,August,BB,Direct,Direct,C,C,0,No Deposit,0,Transient,218.0,0,0,7,4.0,0
0,75,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,101.65,0,0,7,2.0,0
1,78,August,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,186.0,0,0,8,2.0,0
1,53,August,HB,Direct,Direct,C,C,0,No Deposit,0,Transient,160.0,0,0,8,3.0,0
1,65,August,HB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,188.71,0,0,7,2.0,0
0,84,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,107.0,0,1,14,2.0,0
1,47,August,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,181.94,0,0,18,2.0,0
0,37,August,BB,Groups,Corporate,A,A,0,No Deposit,0,Transient-Party,172.0,0,0,1,1.0,0
0,37,August,BB,Groups,Corporate,A,A,0,No Deposit,0,Transient,172.0,0,0,1,1.0,0
1,4,August,BB,Corporate,Corporate,E,E,0,No Deposit,0,Transient,185.0,0,0,1,2.0,0
0,37,August,BB,Groups,Corporate,A,A,0,No Deposit,0,Transient-Party,172.0,0,0,1,1.0,0
0,37,August,BB,Groups,Corporate,A,A,0,No Deposit,0,Transient-Party,172.0,0,0,1,1.0,0
1,12,August,BB,Corporate,Corporate,E,E,0,No Deposit,0,Transient,184.45,0,0,1,2.0,0
0,0,August,BB,Online TA,TA/TO,A,G,0,No Deposit,0,Group,195.0,0,0,1,2.0,1
0,37,August,BB,Groups,Corporate,A,A,0,No Deposit,0,Transient-Party,172.0,0,0,1,1.0,0
0,37,August,BB,Groups,Corporate,A,A,0,No Deposit,0,Transient-Party,172.0,0,0,1,1.0,0
0,2,August,BB,Online TA,TA/TO,A,E,0,No Deposit,0,Transient,153.0,0,1,1,2.0,1
1,12,August,BB,Corporate,Corporate,E,E,0,No Deposit,0,Transient,184.45,0,0,1,2.0,0
1,12,August,BB,Corporate,Corporate,E,E,0,No Deposit,0,Transient,184.45,0,0,1,2.0,0
1,11,August,BB,Corporate,Corporate,E,E,0,No Deposit,0,Transient,185.0,0,0,1,2.0,0
1,143,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,108.54,0,1,2,2.0,0
1,99,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,154.0,0,1,3,2.0,0
1,22,August,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,248.0,0,1,4,2.0,0
1,15,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,150.53,0,2,4,2.0,0
1,15,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,150.53,0,2,4,2.0,0
1,66,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,154.0,0,1,7,2.0,0
1,55,August,HB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,223.99,0,3,7,3.0,0
1,66,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,154.0,0,1,7,2.0,0
1,79,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,154.0,0,0,7,2.0,0
1,66,August,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,154.0,0,0,8,2.0,0
0,95,August,BB,Online TA,TA/TO,G,G,2,No Deposit,0,Transient,214.0,0,0,9,4.0,0
1,151,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,96.3,0,0,10,2.0,0
1,54,August,BB,Direct,Direct,C,C,0,No Deposit,0,Transient,175.79,0,0,14,4.0,0
1,122,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,134.0,0,1,14,2.0,0
1,132,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,134.0,0,2,5,2.0,0
0,58,August,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient-Party,183.0,0,0,5,2.0,0
1,98,August,HB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,149.4,0,0,4,2.0,0
1,126,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,165.11,0,0,5,3.0,0
1,97,August,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,209.4,0,0,5,3.0,0
0,96,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient-Party,134.0,0,3,6,2.0,0
0,125,August,FB,Direct,Direct,E,E,0,No Deposit,0,Transient,225.9,0,2,7,3.0,0
0,80,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,131.1,0,0,7,2.0,0
1,110,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,134.0,0,1,7,2.0,0
1,157,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,187.0,0,2,7,3.0,0
1,108,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,133.0,0,0,7,2.0,0
0,74,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,101.65,0,0,7,2.0,0
0,79,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,133.0,0,0,7,2.0,0
1,79,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,120.0,0,0,7,1.0,0
1,116,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,133.0,0,1,7,2.0,0
0,80,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,133.0,0,0,7,2.0,0
1,116,August,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,133.0,0,1,7,2.0,0
1,93,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,134.0,0,2,8,3.0,0
1,87,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,87.9,0,0,10,2.0,0
1,13,August,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,202.0,0,1,3,2.0,0
1,56,August,HB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,213.0,0,1,3,2.0,0
1,1,August,BB,Corporate,Corporate,E,E,0,No Deposit,0,Transient,172.55,0,0,1,2.0,0
0,13,August,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,172.0,0,0,1,2.0,0
0,13,August,BB,Online TA,TA/TO,A,A,2,No Deposit,0,Transient,172.0,0,1,3,2.0,0
1,56,August,HB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,213.0,0,1,3,2.0,0
1,81,August,HB,Direct,Direct,E,E,0,No Deposit,0,Transient,179.0,0,0,5,2.0,0
1,24,August,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,236.0,0,2,5,2.0,0
0,57,August,HB,Online TA,TA/TO,C,C,1,No Deposit,0,Transient,229.67,0,1,6,4.0,0
0,74,August,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,135.2,0,0,6,3.0,0
0,126,August,BB,Offline TA/TO,TA/TO,C,C,0,No Deposit,0,Transient,121.5,0,3,6,4.0,0
0,126,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,96.3,0,1,6,2.0,0
0,126,August,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,96.3,0,1,6,2.0,0
1,147,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,120.6,0,1,5,2.0,0
0,68,August,HB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,176.64,0,2,7,3.0,0
0,57,August,BB,Online TA,TA/TO,C,C,1,No Deposit,0,Transient,179.86,0,1,7,4.0,0
0,10,August,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,187.0,0,2,7,3.0,0
0,92,August,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,134.0,0,1,10,2.0,0
0,92,August,BB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,239.5,0,1,10,4.0,0
0,33,August,HB,Online TA,TA/TO,D,A,0,No Deposit,0,Transient,0.0,0,1,0,3.0,1
